seccion_codigo;distrito_codigo;distrito_nombre;municipio_codigo;municipio_nombre;superficie_km2
07905025;07905;Chamartín;079;MADRID;0.02
07905026;07905;Chamartín;079;MADRID;0.03
07905027;07905;Chamartín;079;MADRID;0.03
07905028;07905;Chamartín;079;MADRID;0.03
07905029;07905;Chamartín;079;MADRID;0.04
07905030;07905;Chamartín;079;MADRID;0.03
07905031;07905;Chamartín;079;MADRID;0.03
07905032;07905;Chamartín;079;MADRID;0.04
07905033;07905;Chamartín;079;MADRID;0.07
07905034;07905;Chamartín;079;MADRID;0.05
07905035;07905;Chamartín;079;MADRID;0.02
07905036;07905;Chamartín;079;MADRID;0.15
07905037;07905;Chamartín;079;MADRID;0.05
07905095;07905;Chamartín;079;MADRID;0.04
07905099;07905;Chamartín;079;MADRID;0.11
07905102;07905;Chamartín;079;MADRID;0.02
07915044;07915;Ciudad Lineal;079;MADRID;0.04
07915045;07915;Ciudad Lineal;079;MADRID;0.03
07915046;07915;Ciudad Lineal;079;MADRID;0.03
07915047;07915;Ciudad Lineal;079;MADRID;0.02
07915048;07915;Ciudad Lineal;079;MADRID;0.03
07915049;07915;Ciudad Lineal;079;MADRID;0.03
07915050;07915;Ciudad Lineal;079;MADRID;0.04
07915051;07915;Ciudad Lineal;079;MADRID;0.04
07915052;07915;Ciudad Lineal;079;MADRID;0.01
07915053;07915;Ciudad Lineal;079;MADRID;0.03
07915054;07915;Ciudad Lineal;079;MADRID;0.05
07915056;07915;Ciudad Lineal;079;MADRID;0.08
07915057;07915;Ciudad Lineal;079;MADRID;0.02
07915058;07915;Ciudad Lineal;079;MADRID;0.02
07915059;07915;Ciudad Lineal;079;MADRID;0.02
07915060;07915;Ciudad Lineal;079;MADRID;0.02
07915061;07915;Ciudad Lineal;079;MADRID;0.08
07915062;07915;Ciudad Lineal;079;MADRID;0.08
07915065;07915;Ciudad Lineal;079;MADRID;0.22
07915066;07915;Ciudad Lineal;079;MADRID;0.02
07915067;07915;Ciudad Lineal;079;MADRID;0.13
07915068;07915;Ciudad Lineal;079;MADRID;0.06
07915069;07915;Ciudad Lineal;079;MADRID;0.19
07915070;07915;Ciudad Lineal;079;MADRID;0.08
07915071;07915;Ciudad Lineal;079;MADRID;0.04
07915073;07915;Ciudad Lineal;079;MADRID;0.10
07915074;07915;Ciudad Lineal;079;MADRID;0.07
07915075;07915;Ciudad Lineal;079;MADRID;0.04
07915076;07915;Ciudad Lineal;079;MADRID;0.03
07915077;07915;Ciudad Lineal;079;MADRID;0.03
07915078;07915;Ciudad Lineal;079;MADRID;0.03
07915079;07915;Ciudad Lineal;079;MADRID;0.02
07915080;07915;Ciudad Lineal;079;MADRID;0.03
07915081;07915;Ciudad Lineal;079;MADRID;0.02
07915082;07915;Ciudad Lineal;079;MADRID;0.03
07915083;07915;Ciudad Lineal;079;MADRID;0.03
07915084;07915;Ciudad Lineal;079;MADRID;0.02
07915085;07915;Ciudad Lineal;079;MADRID;0.03
07915086;07915;Ciudad Lineal;079;MADRID;0.03
07915087;07915;Ciudad Lineal;079;MADRID;0.02
07915088;07915;Ciudad Lineal;079;MADRID;0.03
07915089;07915;Ciudad Lineal;079;MADRID;0.02
07915090;07915;Ciudad Lineal;079;MADRID;0.08
07915177;07915;Ciudad Lineal;079;MADRID;0.06
07915179;07915;Ciudad Lineal;079;MADRID;0.06
07915181;07915;Ciudad Lineal;079;MADRID;0.15
07911113;07911;Carabanchel;079;MADRID;0.05
07911114;07911;Carabanchel;079;MADRID;0.03
07911115;07911;Carabanchel;079;MADRID;0.04
07911116;07911;Carabanchel;079;MADRID;0.02
07911117;07911;Carabanchel;079;MADRID;0.03
07911118;07911;Carabanchel;079;MADRID;0.02
07911119;07911;Carabanchel;079;MADRID;0.03
07911120;07911;Carabanchel;079;MADRID;0.02
07911121;07911;Carabanchel;079;MADRID;0.02
07911122;07911;Carabanchel;079;MADRID;0.02
07911123;07911;Carabanchel;079;MADRID;0.49
07911124;07911;Carabanchel;079;MADRID;0.05
07911125;07911;Carabanchel;079;MADRID;0.11
07911126;07911;Carabanchel;079;MADRID;0.09
07911128;07911;Carabanchel;079;MADRID;0.04
07911129;07911;Carabanchel;079;MADRID;0.08
07911130;07911;Carabanchel;079;MADRID;0.04
07911131;07911;Carabanchel;079;MADRID;0.03
07911132;07911;Carabanchel;079;MADRID;0.02
07911133;07911;Carabanchel;079;MADRID;0.03
07911134;07911;Carabanchel;079;MADRID;0.02
07911135;07911;Carabanchel;079;MADRID;0.02
07911136;07911;Carabanchel;079;MADRID;0.05
07911137;07911;Carabanchel;079;MADRID;0.17
07911185;07911;Carabanchel;079;MADRID;0.08
07910013;07910;Latina;079;MADRID;0.06
07910014;07910;Latina;079;MADRID;0.02
07910015;07910;Latina;079;MADRID;0.04
07910016;07910;Latina;079;MADRID;0.04
07910017;07910;Latina;079;MADRID;0.06
07910018;07910;Latina;079;MADRID;0.02
07910020;07910;Latina;079;MADRID;0.10
07910021;07910;Latina;079;MADRID;0.03
07910022;07910;Latina;079;MADRID;0.02
07910023;07910;Latina;079;MADRID;0.03
07910024;07910;Latina;079;MADRID;0.02
07910025;07910;Latina;079;MADRID;0.03
07910026;07910;Latina;079;MADRID;0.06
07910027;07910;Latina;079;MADRID;0.03
07910028;07910;Latina;079;MADRID;0.03
07910029;07910;Latina;079;MADRID;0.04
07910030;07910;Latina;079;MADRID;0.04
07910031;07910;Latina;079;MADRID;0.04
07910032;07910;Latina;079;MADRID;0.03
07910033;07910;Latina;079;MADRID;0.02
07910034;07910;Latina;079;MADRID;0.02
07910035;07910;Latina;079;MADRID;0.05
07910036;07910;Latina;079;MADRID;0.06
07910037;07910;Latina;079;MADRID;0.05
07910038;07910;Latina;079;MADRID;0.03
07910039;07910;Latina;079;MADRID;0.02
07910040;07910;Latina;079;MADRID;0.05
07910041;07910;Latina;079;MADRID;0.03
07910042;07910;Latina;079;MADRID;0.03
07910043;07910;Latina;079;MADRID;0.04
07910044;07910;Latina;079;MADRID;0.03
07910046;07910;Latina;079;MADRID;0.04
07910047;07910;Latina;079;MADRID;0.02
07910048;07910;Latina;079;MADRID;0.03
07910049;07910;Latina;079;MADRID;0.03
07910206;07910;Latina;079;MADRID;0.07
07910211;07910;Latina;079;MADRID;0.04
07915092;07915;Ciudad Lineal;079;MADRID;0.11
07915093;07915;Ciudad Lineal;079;MADRID;0.05
07915094;07915;Ciudad Lineal;079;MADRID;0.06
07915095;07915;Ciudad Lineal;079;MADRID;0.02
07915096;07915;Ciudad Lineal;079;MADRID;0.03
07915097;07915;Ciudad Lineal;079;MADRID;0.02
07915098;07915;Ciudad Lineal;079;MADRID;0.02
07915099;07915;Ciudad Lineal;079;MADRID;0.04
07915100;07915;Ciudad Lineal;079;MADRID;0.02
07915101;07915;Ciudad Lineal;079;MADRID;0.02
07915102;07915;Ciudad Lineal;079;MADRID;0.02
07915103;07915;Ciudad Lineal;079;MADRID;0.02
07915104;07915;Ciudad Lineal;079;MADRID;0.03
07915105;07915;Ciudad Lineal;079;MADRID;0.03
07915106;07915;Ciudad Lineal;079;MADRID;0.03
07915108;07915;Ciudad Lineal;079;MADRID;0.03
07915109;07915;Ciudad Lineal;079;MADRID;0.04
07915110;07915;Ciudad Lineal;079;MADRID;0.05
07915111;07915;Ciudad Lineal;079;MADRID;0.01
07915112;07915;Ciudad Lineal;079;MADRID;0.03
07915113;07915;Ciudad Lineal;079;MADRID;0.03
07904001;07904;Salamanca;079;MADRID;0.11
07904002;07904;Salamanca;079;MADRID;0.06
07904003;07904;Salamanca;079;MADRID;0.03
07904004;07904;Salamanca;079;MADRID;0.06
07904005;07904;Salamanca;079;MADRID;0.14
07904006;07904;Salamanca;079;MADRID;0.09
07904007;07904;Salamanca;079;MADRID;0.06
07904008;07904;Salamanca;079;MADRID;0.03
07904009;07904;Salamanca;079;MADRID;0.07
07904010;07904;Salamanca;079;MADRID;0.03
07904011;07904;Salamanca;079;MADRID;0.05
07904012;07904;Salamanca;079;MADRID;0.07
07904013;07904;Salamanca;079;MADRID;0.02
07904014;07904;Salamanca;079;MADRID;0.05
07920068;07920;San Blas-Canillejas;079;MADRID;0.49
07920069;07920;San Blas-Canillejas;079;MADRID;0.06
07920070;07920;San Blas-Canillejas;079;MADRID;0.08
07920071;07920;San Blas-Canillejas;079;MADRID;0.17
07920116;07920;San Blas-Canillejas;079;MADRID;0.31
07920120;07920;San Blas-Canillejas;079;MADRID;2.76
07920121;07920;San Blas-Canillejas;079;MADRID;0.52
07920123;07920;San Blas-Canillejas;079;MADRID;0.11
07920126;07920;San Blas-Canillejas;079;MADRID;0.47
07907094;07907;Chamberí;079;MADRID;0.06
07907095;07907;Chamberí;079;MADRID;0.22
07907096;07907;Chamberí;079;MADRID;0.04
07907097;07907;Chamberí;079;MADRID;0.03
07907098;07907;Chamberí;079;MADRID;0.02
07907099;07907;Chamberí;079;MADRID;0.02
07907100;07907;Chamberí;079;MADRID;0.02
07907101;07907;Chamberí;079;MADRID;0.02
07907102;07907;Chamberí;079;MADRID;0.12
07907103;07907;Chamberí;079;MADRID;0.05
07907105;07907;Chamberí;079;MADRID;0.02
07907106;07907;Chamberí;079;MADRID;0.03
07907107;07907;Chamberí;079;MADRID;0.03
07907108;07907;Chamberí;079;MADRID;0.04
07907109;07907;Chamberí;079;MADRID;0.03
07907110;07907;Chamberí;079;MADRID;0.03
07907111;07907;Chamberí;079;MADRID;0.02
07907113;07907;Chamberí;079;MADRID;0.05
07907114;07907;Chamberí;079;MADRID;0.04
07907115;07907;Chamberí;079;MADRID;0.04
07907116;07907;Chamberí;079;MADRID;0.03
07907117;07907;Chamberí;079;MADRID;0.05
07920062;07920;San Blas-Canillejas;079;MADRID;0.04
07920063;07920;San Blas-Canillejas;079;MADRID;0.07
07920064;07920;San Blas-Canillejas;079;MADRID;0.04
07920065;07920;San Blas-Canillejas;079;MADRID;0.06
07920066;07920;San Blas-Canillejas;079;MADRID;0.06
07920067;07920;San Blas-Canillejas;079;MADRID;7.75
07920102;07920;San Blas-Canillejas;079;MADRID;0.10
07920103;07920;San Blas-Canillejas;079;MADRID;0.08
07920104;07920;San Blas-Canillejas;079;MADRID;0.08
07920106;07920;San Blas-Canillejas;079;MADRID;0.16
07920107;07920;San Blas-Canillejas;079;MADRID;0.13
07920110;07920;San Blas-Canillejas;079;MADRID;0.09
07920113;07920;San Blas-Canillejas;079;MADRID;0.10
07920114;07920;San Blas-Canillejas;079;MADRID;0.17
07920115;07920;San Blas-Canillejas;079;MADRID;0.14
07920117;07920;San Blas-Canillejas;079;MADRID;0.19
07917002;07917;Villaverde;079;MADRID;0.05
07917003;07917;Villaverde;079;MADRID;0.06
07917004;07917;Villaverde;079;MADRID;0.04
07917006;07917;Villaverde;079;MADRID;0.05
07917007;07917;Villaverde;079;MADRID;0.03
07917008;07917;Villaverde;079;MADRID;0.05
07917009;07917;Villaverde;079;MADRID;0.02
07917010;07917;Villaverde;079;MADRID;0.03
07917011;07917;Villaverde;079;MADRID;0.04
07917012;07917;Villaverde;079;MADRID;0.03
07917013;07917;Villaverde;079;MADRID;0.02
07917014;07917;Villaverde;079;MADRID;0.02
07917015;07917;Villaverde;079;MADRID;0.02
07917016;07917;Villaverde;079;MADRID;0.02
07917017;07917;Villaverde;079;MADRID;0.03
07917018;07917;Villaverde;079;MADRID;0.02
07917019;07917;Villaverde;079;MADRID;0.02
07917020;07917;Villaverde;079;MADRID;0.07
07917021;07917;Villaverde;079;MADRID;2.71
07917022;07917;Villaverde;079;MADRID;0.08
07917023;07917;Villaverde;079;MADRID;0.05
07917024;07917;Villaverde;079;MADRID;0.05
07917025;07917;Villaverde;079;MADRID;0.02
07917026;07917;Villaverde;079;MADRID;0.03
07917027;07917;Villaverde;079;MADRID;0.07
07917028;07917;Villaverde;079;MADRID;0.04
07917029;07917;Villaverde;079;MADRID;0.19
07917098;07917;Villaverde;079;MADRID;0.03
07917099;07917;Villaverde;079;MADRID;0.23
07917100;07917;Villaverde;079;MADRID;0.02
07917106;07917;Villaverde;079;MADRID;4.76
07917109;07917;Villaverde;079;MADRID;0.02
07917113;07917;Villaverde;079;MADRID;0.17
07917031;07917;Villaverde;079;MADRID;0.24
07917032;07917;Villaverde;079;MADRID;0.05
07917033;07917;Villaverde;079;MADRID;0.03
07917035;07917;Villaverde;079;MADRID;0.02
07917036;07917;Villaverde;079;MADRID;0.02
07917037;07917;Villaverde;079;MADRID;0.03
07917038;07917;Villaverde;079;MADRID;0.08
07917039;07917;Villaverde;079;MADRID;0.05
07917041;07917;Villaverde;079;MADRID;0.49
07917042;07917;Villaverde;079;MADRID;0.02
07917043;07917;Villaverde;079;MADRID;0.06
07913036;07913;Puente de Vallecas;079;MADRID;0.02
07913037;07913;Puente de Vallecas;079;MADRID;0.05
07913038;07913;Puente de Vallecas;079;MADRID;0.04
07913039;07913;Puente de Vallecas;079;MADRID;0.04
07913040;07913;Puente de Vallecas;079;MADRID;0.04
07913041;07913;Puente de Vallecas;079;MADRID;0.06
07913042;07913;Puente de Vallecas;079;MADRID;0.04
07913043;07913;Puente de Vallecas;079;MADRID;0.04
07913044;07913;Puente de Vallecas;079;MADRID;0.05
07913045;07913;Puente de Vallecas;079;MADRID;0.04
07913046;07913;Puente de Vallecas;079;MADRID;0.04
07913047;07913;Puente de Vallecas;079;MADRID;0.04
07913048;07913;Puente de Vallecas;079;MADRID;0.03
07913049;07913;Puente de Vallecas;079;MADRID;0.05
07913050;07913;Puente de Vallecas;079;MADRID;0.03
07913052;07913;Puente de Vallecas;079;MADRID;0.03
07913053;07913;Puente de Vallecas;079;MADRID;0.04
07913054;07913;Puente de Vallecas;079;MADRID;0.04
07913055;07913;Puente de Vallecas;079;MADRID;0.03
07913056;07913;Puente de Vallecas;079;MADRID;0.09
07913057;07913;Puente de Vallecas;079;MADRID;0.04
07913058;07913;Puente de Vallecas;079;MADRID;0.02
07913059;07913;Puente de Vallecas;079;MADRID;0.02
07913060;07913;Puente de Vallecas;079;MADRID;0.02
07913061;07913;Puente de Vallecas;079;MADRID;0.02
07913062;07913;Puente de Vallecas;079;MADRID;0.02
07913063;07913;Puente de Vallecas;079;MADRID;0.02
07913065;07913;Puente de Vallecas;079;MADRID;0.03
07913066;07913;Puente de Vallecas;079;MADRID;0.02
07913069;07913;Puente de Vallecas;079;MADRID;0.02
07912027;07912;Usera;079;MADRID;0.31
07912028;07912;Usera;079;MADRID;0.01
07912029;07912;Usera;079;MADRID;0.02
07912030;07912;Usera;079;MADRID;0.02
07912031;07912;Usera;079;MADRID;0.02
07912032;07912;Usera;079;MADRID;0.10
07912033;07912;Usera;079;MADRID;0.05
07912034;07912;Usera;079;MADRID;0.10
07912037;07912;Usera;079;MADRID;0.04
07912100;07912;Usera;079;MADRID;0.07
07912103;07912;Usera;079;MADRID;0.33
07912104;07912;Usera;079;MADRID;0.28
07912105;07912;Usera;079;MADRID;0.02
07912109;07912;Usera;079;MADRID;0.07
07911047;07911;Carabanchel;079;MADRID;0.02
07911048;07911;Carabanchel;079;MADRID;0.05
07911049;07911;Carabanchel;079;MADRID;0.08
07911050;07911;Carabanchel;079;MADRID;0.04
07911051;07911;Carabanchel;079;MADRID;0.08
07911054;07911;Carabanchel;079;MADRID;0.62
07911055;07911;Carabanchel;079;MADRID;0.10
07911056;07911;Carabanchel;079;MADRID;0.05
07911057;07911;Carabanchel;079;MADRID;0.03
07911058;07911;Carabanchel;079;MADRID;0.02
07911059;07911;Carabanchel;079;MADRID;0.03
07911060;07911;Carabanchel;079;MADRID;0.08
07911061;07911;Carabanchel;079;MADRID;0.04
07911062;07911;Carabanchel;079;MADRID;0.04
07911063;07911;Carabanchel;079;MADRID;0.08
07911065;07911;Carabanchel;079;MADRID;0.05
07911066;07911;Carabanchel;079;MADRID;0.03
07911067;07911;Carabanchel;079;MADRID;0.08
07911068;07911;Carabanchel;079;MADRID;0.02
07911069;07911;Carabanchel;079;MADRID;0.04
07911070;07911;Carabanchel;079;MADRID;0.06
07911071;07911;Carabanchel;079;MADRID;0.05
07911072;07911;Carabanchel;079;MADRID;0.03
07911073;07911;Carabanchel;079;MADRID;0.04
07911074;07911;Carabanchel;079;MADRID;0.02
07911075;07911;Carabanchel;079;MADRID;0.04
07911180;07911;Carabanchel;079;MADRID;0.03
07911195;07911;Carabanchel;079;MADRID;0.05
07915148;07915;Ciudad Lineal;079;MADRID;0.12
07915149;07915;Ciudad Lineal;079;MADRID;0.14
07915150;07915;Ciudad Lineal;079;MADRID;0.25
07915151;07915;Ciudad Lineal;079;MADRID;0.15
07915153;07915;Ciudad Lineal;079;MADRID;0.04
07915174;07915;Ciudad Lineal;079;MADRID;0.10
07915175;07915;Ciudad Lineal;079;MADRID;0.06
07915178;07915;Ciudad Lineal;079;MADRID;0.11
07915180;07915;Ciudad Lineal;079;MADRID;0.07
07915132;07915;Ciudad Lineal;079;MADRID;0.18
07915133;07915;Ciudad Lineal;079;MADRID;0.04
07915134;07915;Ciudad Lineal;079;MADRID;0.02
07915135;07915;Ciudad Lineal;079;MADRID;0.08
07915136;07915;Ciudad Lineal;079;MADRID;0.02
07915138;07915;Ciudad Lineal;079;MADRID;0.03
07915140;07915;Ciudad Lineal;079;MADRID;0.04
07915141;07915;Ciudad Lineal;079;MADRID;0.04
07915142;07915;Ciudad Lineal;079;MADRID;0.03
07915143;07915;Ciudad Lineal;079;MADRID;0.23
07915144;07915;Ciudad Lineal;079;MADRID;0.12
07915145;07915;Ciudad Lineal;079;MADRID;0.02
07915146;07915;Ciudad Lineal;079;MADRID;0.03
07915147;07915;Ciudad Lineal;079;MADRID;0.18
07918026;07918;Villa de Vallecas;079;MADRID;0.09
07918027;07918;Villa de Vallecas;079;MADRID;0.87
07918028;07918;Villa de Vallecas;079;MADRID;0.05
07918029;07918;Villa de Vallecas;079;MADRID;0.02
07918030;07918;Villa de Vallecas;079;MADRID;0.04
07918031;07918;Villa de Vallecas;079;MADRID;0.04
07918032;07918;Villa de Vallecas;079;MADRID;0.06
07918033;07918;Villa de Vallecas;079;MADRID;0.04
07918034;07918;Villa de Vallecas;079;MADRID;0.02
07918035;07918;Villa de Vallecas;079;MADRID;0.02
07918036;07918;Villa de Vallecas;079;MADRID;0.07
07918037;07918;Villa de Vallecas;079;MADRID;0.06
07918038;07918;Villa de Vallecas;079;MADRID;0.02
07918039;07918;Villa de Vallecas;079;MADRID;0.07
07918040;07918;Villa de Vallecas;079;MADRID;0.46
07918041;07918;Villa de Vallecas;079;MADRID;0.02
07918044;07918;Villa de Vallecas;079;MADRID;0.05
07918048;07918;Villa de Vallecas;079;MADRID;0.04
07920001;07920;San Blas-Canillejas;079;MADRID;0.25
07920002;07920;San Blas-Canillejas;079;MADRID;0.20
07920003;07920;San Blas-Canillejas;079;MADRID;0.03
07920006;07920;San Blas-Canillejas;079;MADRID;0.02
07920007;07920;San Blas-Canillejas;079;MADRID;0.04
07920008;07920;San Blas-Canillejas;079;MADRID;0.04
07920009;07920;San Blas-Canillejas;079;MADRID;0.03
07920010;07920;San Blas-Canillejas;079;MADRID;0.03
07920011;07920;San Blas-Canillejas;079;MADRID;0.02
07920012;07920;San Blas-Canillejas;079;MADRID;0.02
07920013;07920;San Blas-Canillejas;079;MADRID;0.02
07920014;07920;San Blas-Canillejas;079;MADRID;0.02
07920015;07920;San Blas-Canillejas;079;MADRID;0.02
07920016;07920;San Blas-Canillejas;079;MADRID;0.02
07920017;07920;San Blas-Canillejas;079;MADRID;0.14
07920018;07920;San Blas-Canillejas;079;MADRID;0.01
07920019;07920;San Blas-Canillejas;079;MADRID;0.02
07920020;07920;San Blas-Canillejas;079;MADRID;0.01
07920100;07920;San Blas-Canillejas;079;MADRID;0.22
07920118;07920;San Blas-Canillejas;079;MADRID;0.08
07920119;07920;San Blas-Canillejas;079;MADRID;0.49
07920122;07920;San Blas-Canillejas;079;MADRID;0.09
07920125;07920;San Blas-Canillejas;079;MADRID;0.47
07901117;07901;Centro;079;MADRID;0.10
07901118;07901;Centro;079;MADRID;0.04
07901119;07901;Centro;079;MADRID;0.09
07901120;07901;Centro;079;MADRID;0.05
07901121;07901;Centro;079;MADRID;0.07
07901123;07901;Centro;079;MADRID;0.03
07901124;07901;Centro;079;MADRID;0.07
07921022;07921;Barajas;079;MADRID;0.10
07921023;07921;Barajas;079;MADRID;0.05
07921026;07921;Barajas;079;MADRID;0.12
07921028;07921;Barajas;079;MADRID;0.69
07921030;07921;Barajas;079;MADRID;0.08
07921031;07921;Barajas;079;MADRID;0.20
07921033;07921;Barajas;079;MADRID;13.57
07907050;07907;Chamberí;079;MADRID;0.02
07907051;07907;Chamberí;079;MADRID;0.02
07907052;07907;Chamberí;079;MADRID;0.01
07907053;07907;Chamberí;079;MADRID;0.03
07907055;07907;Chamberí;079;MADRID;0.02
07907056;07907;Chamberí;079;MADRID;0.01
07907057;07907;Chamberí;079;MADRID;0.04
07907058;07907;Chamberí;079;MADRID;0.03
07907059;07907;Chamberí;079;MADRID;0.03
07907060;07907;Chamberí;079;MADRID;0.02
07907061;07907;Chamberí;079;MADRID;0.02
07907062;07907;Chamberí;079;MADRID;0.02
07907063;07907;Chamberí;079;MADRID;0.05
07907064;07907;Chamberí;079;MADRID;0.03
07907065;07907;Chamberí;079;MADRID;0.02
07907066;07907;Chamberí;079;MADRID;0.02
07907067;07907;Chamberí;079;MADRID;0.02
07907068;07907;Chamberí;079;MADRID;0.02
07907069;07907;Chamberí;079;MADRID;0.02
07907070;07907;Chamberí;079;MADRID;0.03
07907071;07907;Chamberí;079;MADRID;0.02
07907072;07907;Chamberí;079;MADRID;0.07
07907073;07907;Chamberí;079;MADRID;0.04
07901090;07901;Centro;079;MADRID;0.03
07901091;07901;Centro;079;MADRID;0.02
07901092;07901;Centro;079;MADRID;0.01
07901093;07901;Centro;079;MADRID;0.03
07901094;07901;Centro;079;MADRID;0.03
07901095;07901;Centro;079;MADRID;0.03
07901096;07901;Centro;079;MADRID;0.02
07901097;07901;Centro;079;MADRID;0.03
07901098;07901;Centro;079;MADRID;0.02
07901099;07901;Centro;079;MADRID;0.02
07901100;07901;Centro;079;MADRID;0.02
07901101;07901;Centro;079;MADRID;0.02
07901102;07901;Centro;079;MADRID;0.04
07901103;07901;Centro;079;MADRID;0.04
07901104;07901;Centro;079;MADRID;0.02
07901105;07901;Centro;079;MADRID;0.03
07901106;07901;Centro;079;MADRID;0.02
07901107;07901;Centro;079;MADRID;0.09
07901108;07901;Centro;079;MADRID;0.11
07901109;07901;Centro;079;MADRID;0.02
07901110;07901;Centro;079;MADRID;0.04
07901111;07901;Centro;079;MADRID;0.04
07901112;07901;Centro;079;MADRID;0.05
07901113;07901;Centro;079;MADRID;0.02
07901114;07901;Centro;079;MADRID;0.03
07901115;07901;Centro;079;MADRID;0.05
07901116;07901;Centro;079;MADRID;0.05
07906090;07906;Tetuán;079;MADRID;0.06
07906091;07906;Tetuán;079;MADRID;0.04
07906092;07906;Tetuán;079;MADRID;0.05
07906093;07906;Tetuán;079;MADRID;0.03
07906094;07906;Tetuán;079;MADRID;0.05
07906095;07906;Tetuán;079;MADRID;0.03
07906096;07906;Tetuán;079;MADRID;0.03
07906097;07906;Tetuán;079;MADRID;0.03
07906098;07906;Tetuán;079;MADRID;0.03
07906099;07906;Tetuán;079;MADRID;0.47
07906101;07906;Tetuán;079;MADRID;0.06
07906102;07906;Tetuán;079;MADRID;0.04
07906103;07906;Tetuán;079;MADRID;0.04
07906104;07906;Tetuán;079;MADRID;0.04
07906105;07906;Tetuán;079;MADRID;0.05
07906106;07906;Tetuán;079;MADRID;0.04
07906107;07906;Tetuán;079;MADRID;0.04
07906126;07906;Tetuán;079;MADRID;0.04
07919033;07919;Vicalvaro;079;MADRID;0.28
07919034;07919;Vicalvaro;079;MADRID;0.05
07919035;07919;Vicalvaro;079;MADRID;0.13
07919036;07919;Vicalvaro;079;MADRID;0.12
07919037;07919;Vicalvaro;079;MADRID;0.14
07919038;07919;Vicalvaro;079;MADRID;0.14
07919039;07919;Vicalvaro;079;MADRID;0.07
07919043;07919;Vicalvaro;079;MADRID;0.06
07919044;07919;Vicalvaro;079;MADRID;1.57
07919050;07919;Vicalvaro;079;MADRID;0.05
07916091;07916;Hortaleza;079;MADRID;0.43
07916092;07916;Hortaleza;079;MADRID;0.04
07916093;07916;Hortaleza;079;MADRID;0.03
07916096;07916;Hortaleza;079;MADRID;0.79
07916099;07916;Hortaleza;079;MADRID;0.07
07916106;07916;Hortaleza;079;MADRID;0.51
07916107;07916;Hortaleza;079;MADRID;0.84
07916108;07916;Hortaleza;079;MADRID;0.09
07916109;07916;Hortaleza;079;MADRID;0.56
07916110;07916;Hortaleza;079;MADRID;0.27
07916111;07916;Hortaleza;079;MADRID;0.13
07916112;07916;Hortaleza;079;MADRID;0.05
07916114;07916;Hortaleza;079;MADRID;0.96
